file_id,speaker_id,split,label,attack_id,protocol_file,audio_path
LA_T_9014205,LA_0095,train,spoof,A01,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9014205.flac
LA_E_3037001,LA_0042,eval,spoof,A19,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_3037001.flac
LA_E_4973248,LA_0043,eval,spoof,A18,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_4973248.flac
LA_D_7445272,LA_0069,dev,spoof,A03,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7445272.flac
LA_D_9432782,LA_0078,dev,spoof,A03,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9432782.flac
LA_E_8429623,LA_0018,eval,spoof,A15,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8429623.flac
LA_D_4247411,LA_0107,dev,bonafide,,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4247411.flac
LA_E_9890477,LA_0039,eval,spoof,A13,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_9890477.flac
LA_T_4817040,LA_0082,train,bonafide,,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4817040.flac
LA_E_2194928,LA_0003,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2194928.flac
LA_D_3676923,LA_0074,dev,spoof,A03,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3676923.flac
LA_E_8173509,LA_0048,eval,spoof,A15,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8173509.flac
LA_E_1268924,LA_0020,eval,spoof,A12,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_1268924.flac
LA_E_4627628,LA_0037,eval,spoof,A09,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_4627628.flac
LA_D_1561860,LA_0076,dev,spoof,A06,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1561860.flac
LA_E_9746344,LA_0019,eval,spoof,A14,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_9746344.flac
LA_E_8631864,LA_0004,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8631864.flac
LA_D_2082295,LA_0076,dev,bonafide,,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2082295.flac
LA_E_2016040,LA_0020,eval,spoof,A10,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2016040.flac
LA_E_3306765,LA_0027,eval,spoof,A11,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_3306765.flac
LA_D_2888854,LA_0074,dev,spoof,A03,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2888854.flac
LA_E_2235901,LA_0045,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2235901.flac
LA_T_4549864,LA_0097,train,spoof,A04,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4549864.flac
LA_T_8316682,LA_0080,train,spoof,A01,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8316682.flac
LA_T_1374893,LA_0081,train,spoof,A06,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1374893.flac
LA_E_5386330,LA_0034,eval,spoof,A10,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5386330.flac
LA_T_7157353,LA_0080,train,spoof,A04,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7157353.flac
LA_T_6888023,LA_0087,train,spoof,A06,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6888023.flac
LA_E_2068751,LA_0029,eval,spoof,A19,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2068751.flac
LA_T_4138178,LA_0096,train,spoof,A03,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4138178.flac
LA_E_1887229,LA_0015,eval,spoof,A12,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_1887229.flac
LA_E_4897393,LA_0007,eval,spoof,A07,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_4897393.flac
LA_E_2564754,LA_0020,eval,spoof,A18,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2564754.flac
LA_E_5755728,LA_0011,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5755728.flac
LA_E_9133859,LA_0043,eval,spoof,A18,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_9133859.flac
LA_D_3768511,LA_0107,dev,bonafide,,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3768511.flac
LA_E_5213123,LA_0041,eval,spoof,A13,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5213123.flac
LA_E_5173861,LA_0014,eval,spoof,A11,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5173861.flac
LA_E_8146673,LA_0024,eval,spoof,A10,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8146673.flac
LA_E_3417021,LA_0017,eval,spoof,A08,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_3417021.flac
LA_E_3664029,LA_0039,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_3664029.flac
LA_T_3022880,LA_0089,train,spoof,A01,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3022880.flac
LA_E_4329002,LA_0030,eval,spoof,A18,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_4329002.flac
LA_E_6854974,LA_0039,eval,bonafide,,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_6854974.flac
LA_D_8780238,LA_0077,dev,spoof,A05,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8780238.flac
LA_T_4524190,LA_0096,train,spoof,A04,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4524190.flac
LA_D_8844445,LA_0070,dev,spoof,A04,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8844445.flac
LA_T_6159048,LA_0092,train,spoof,A04,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6159048.flac
LA_D_6952192,LA_0070,dev,spoof,A04,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6952192.flac
LA_E_2533280,LA_0021,eval,spoof,A19,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_2533280.flac
LA_E_3144492,LA_0020,eval,spoof,A11,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_3144492.flac
LA_E_8467875,LA_0039,eval,spoof,A09,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8467875.flac
LA_E_8810831,LA_0001,eval,spoof,A08,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8810831.flac
LA_T_5769825,LA_0094,train,spoof,A05,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5769825.flac
LA_E_7347681,LA_0026,eval,spoof,A15,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_7347681.flac
LA_T_2363469,LA_0094,train,bonafide,,ASVspoof2019.LA.cm.train.trn.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2363469.flac
LA_E_5794657,LA_0008,eval,spoof,A14,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5794657.flac
LA_E_5302552,LA_0004,eval,spoof,A19,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_5302552.flac
LA_E_9021118,LA_0018,eval,spoof,A17,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_9021118.flac
LA_D_8270902,LA_0073,dev,bonafide,,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8270902.flac
LA_E_8752374,LA_0006,eval,spoof,A14,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8752374.flac
LA_D_6496692,LA_0070,dev,spoof,A03,ASVspoof2019.LA.cm.dev.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6496692.flac
LA_E_8921529,LA_0041,eval,spoof,A08,ASVspoof2019.LA.cm.eval.trl.txt,D:\Download\DAP391m\demo\data\LA\LA\ASVspoof2019_LA_eval\flac\LA_E_8921529.flac
